input_size,comp,swap,basic,time,mem
2683,60691,7354,136399,40369601,2164
2684,70703,7144,150132,45228398,2612
2685,64134,7226,140758,41114042,2388
2686,60859,7342,136611,50333727,2276
2687,65341,7230,142570,43064293,2556
2688,61393,7323,137244,40162494,2304
2689,59055,7395,134212,38991151,2220
2690,64372,7281,141458,41702822,2640
2691,59151,7456,134721,39478196,2052
2692,65600,7228,142984,42416586,2332
2693,61739,7333,137815,40376473,2360
2694,65462,7232,142830,42152327,2416
2695,61035,7337,136798,39922059,2276
2696,60929,7371,136853,40229524,2444
2697,62778,7335,139413,40958763,2192
2698,59268,7322,134092,41640130,2332
2699,74260,7165,155570,49512549,2808
2700,66173,7298,144271,45423957,2388
2701,70589,7182,150219,46725104,2332
2702,68049,7286,147005,48342102,2556
2703,62490,7317,138865,43527178,2276
2704,63021,7285,139471,41019961,2444
2705,64617,7323,142073,41973409,2276
2706,62883,7428,140131,42595032,2276
2707,72119,7233,152804,47361422,2612
2708,65033,7403,143219,42292703,2388
2709,60488,7360,136127,41907592,2248
2710,62965,7439,140368,43087453,2276
2711,64656,7347,142330,42364782,2136
2712,68071,7247,146814,45641636,2668
2713,61988,7390,138571,43057231,2304
2714,63994,7306,141068,43444270,2192
2715,63724,7396,141194,41348895,2388
2716,62167,7427,139046,42705654,2472
2717,60145,7454,136151,40350231,2304
2718,66353,7359,144909,43081752,2360
2719,59338,7470,135093,41272548,2444
2720,60809,7540,137734,40061038,2332
2721,63669,7369,140919,43156690,2500
2722,64021,7374,141483,41630853,2164
2723,62936,7445,140326,42786430,2388
2724,67544,7282,146253,43566019,2612
2725,64797,7338,142462,51947250,2584
2726,62406,7498,139875,44668647,2276
2727,72510,7334,154034,52378391,2304
2728,60516,7546,137298,51061664,2192
2729,64802,7361,142613,42279348,2248
2730,65282,7475,144009,42928421,2332
2731,66764,7358,145545,42964445,2444
2732,71804,7270,152595,45712861,2472
2733,73036,7359,154946,46353373,2472
2734,73024,7318,154681,46557317,2612
2735,65378,7341,143367,42432608,2472
2736,66282,7409,145114,43316877,2444
2737,61773,7523,139043,40512963,2192
2738,67273,7363,146355,43564420,2556
2739,69003,7365,148958,44056699,2696
2740,65833,7363,144163,42468360,2668
2741,60536,7573,137520,39886641,2388
2742,66362,7571,146248,42697385,2192
2743,61208,7572,138523,40160240,2220
2744,63839,7519,142094,62963225,2248
2745,63887,7491,142043,43150905,2500
2746,67564,7527,147787,45468172,2220
2747,61208,7528,138261,42491258,2136
2748,67926,7414,147657,44926128,2640
2749,67966,7408,147646,44028632,2584
2750,61505,7664,139515,40962919,2192
2751,59608,7572,136087,39983265,2388
2752,61921,7535,139364,40596855,2248
2753,63949,7520,142329,41923321,2332
2754,64712,7486,143228,42261818,2388
2755,62515,7520,140166,41283657,2388
2756,66150,7461,145264,46040103,2192
2757,66842,7579,147004,43433481,2248
2758,64797,7545,143728,44519113,2388
2759,66963,7496,146738,45487375,2388
2760,62228,7627,140345,41683995,2220
2761,63742,7514,141938,43730865,2248
2762,62228,7586,140146,41087972,2444
2763,79037,7234,163231,59874428,2892
2764,67078,7518,146959,43790552,2556
2765,64385,7581,143320,44281082,2416
2766,75180,7439,158665,47864739,2640
2767,63531,7589,142129,42206372,2276
2768,59469,7692,136624,39700521,2136
2769,63911,7520,142209,41937982,2360
2770,66242,7563,146029,42895653,2668
2771,63448,7582,141929,42681676,2416
2772,67908,7440,147765,44377512,2640
2773,64595,7537,143372,42481156,2304
2774,61060,7650,138780,40298797,2220
2775,65016,7611,144510,49158332,2584
2776,63625,7520,141791,44590287,2444
2777,66649,7493,146205,43711035,2500
2778,70843,7458,152301,45312344,2612
2779,65891,7615,145822,43041111,2304
2780,73528,7424,156109,46861248,2388
2781,67862,7564,148472,44139392,2528
2782,64360,7599,143388,48429011,2360
2783,64737,7598,143976,57953271,2360
2784,64023,7619,143000,48531140,2388
2785,67671,7519,147883,52503701,2528
2786,69567,7588,151149,52954840,2304
2787,68574,7590,149641,55345979,2276
2788,70254,7581,152140,51196610,2416
2789,65441,7623,145199,45083664,2276
2790,63795,7627,142724,42192194,2332
2791,67600,7623,148438,46629344,2332
2792,63158,7686,142138,50429115,2304
2793,66388,7643,146692,46384893,2500
2794,69049,7561,150205,46583446,2500
2795,62616,7712,141465,43604029,2248
2796,72007,7469,154115,45903100,2500
2797,63679,7643,142637,43943893,2136
2798,69826,7743,152519,44936374,2444
2799,61449,7732,139839,44829408,2136
2800,66865,7626,147294,43634444,2528
2801,72130,7439,154121,48090196,2528
2802,62819,7632,141286,41630725,2248
2803,64187,7648,143431,42055540,2220
2804,66118,7654,146411,42867758,2360
2805,64394,7708,144138,44360645,2276
2806,61931,7794,140925,41020993,2304
2807,63199,7716,142411,41417356,2360
2808,67452,7644,148338,45301141,2304
2809,64102,7692,143591,41494453,2248
2810,69717,7623,151599,44638295,2640
2811,73377,7589,156898,46673512,2276
2812,64028,7658,143281,41943416,2276
2813,64063,7720,143664,43299893,2472
2814,65765,7634,145728,42404864,2304
2815,65352,7678,145386,43164248,2248
2816,62305,7731,141131,40965168,2192
2817,65911,7727,146517,42502736,2416
2818,66206,7685,146680,42235122,2248
2819,77345,7489,162205,50304519,2668
2820,61961,7850,141380,40613737,2388
2821,63322,7756,142805,46780378,2444
2822,67406,7728,148783,43985565,2724
2823,65681,7706,146057,42833514,2444
2824,69415,7560,150762,46378338,2556
2825,60538,7876,139366,39921884,2248
2826,64788,7714,144768,42404585,2360
2827,70961,7632,153519,51346782,2556
2828,68309,7656,149712,43812113,2584
2829,66013,7810,147205,42348246,2332
2830,70069,7716,152685,46422317,2416
2831,72364,7731,156229,51969180,2444
2832,68147,7673,149557,43910584,2360
2833,66547,7687,147274,42811084,2444
2834,66267,7789,147410,44638837,2388
2835,70679,7717,153616,45328831,2388
2836,61589,7851,140799,42746168,2136
2837,65147,7777,145668,45375153,2276
2838,65347,7791,146099,45169441,2136
2839,65018,7780,145504,42264303,2668
2840,68001,7710,149548,43548529,2276
2841,67711,7768,149509,45331741,2500
2842,73775,7564,157287,48067716,2584
2843,63004,7839,142843,43137430,2276
2844,65422,7785,146143,42227119,2500
2845,67632,7757,149290,45343356,2472
2846,65376,7885,146656,42769693,2472
2847,69224,7741,151619,45681504,2612
2848,66044,7885,147685,42849546,2500
2849,62626,7886,142570,43013374,2164
2850,68172,7738,150037,43724883,2444
2851,67922,7872,150428,45512287,2528
2852,69625,7750,152242,44244977,2528
2853,67757,7796,149693,45741426,2696
2854,70842,7694,153767,47216769,2500
