input_size,comp,swap,basic,time,mem
2434,60722,30361,351011,32570291,42908
2435,59894,29947,346464,32063750,42908
2436,60882,30441,351905,32896125,42972
2437,61662,30831,356202,32373666,42908
2438,61494,30747,355285,32412375,42716
2439,61180,30590,353565,33264250,43100
2440,59688,29844,345366,31675083,42812
2441,61288,30644,354173,33726917,42876
2442,61450,30725,355071,33601541,43004
2443,60162,30081,347994,33127500,43036
2444,61980,30990,358000,33388875,43196
2445,60890,30445,352012,31765667,43292
2446,60310,30155,348829,32063500,43260
2447,60652,30326,350717,32512500,42812
2448,62574,31287,361295,33720542,42972
2449,61194,30597,353712,32952750,42716
2450,62808,31404,362596,33504709,43260
2451,62856,31428,362867,33160834,42844
2452,62902,31451,363127,33799042,43132
2453,62334,31167,360010,33822917,43100
2454,60972,30486,352526,32140125,42844
2455,61754,30877,356834,33243500,43420
2456,61668,30834,356368,32564875,42716
2457,61660,30830,356331,33270542,43196
2458,62952,31476,363444,32808000,43100
2459,62196,31098,359293,33336875,43356
2460,62420,31210,360532,33383167,42972
2461,62650,31325,361804,33364625,43452
2462,61722,30861,356707,32809583,43164
2463,62388,31194,360377,33917375,43260
2464,62130,31065,358965,33378500,43260
2465,62246,31123,359610,33113542,43004
2466,63184,31592,364776,32946667,43100
2467,64256,32128,370679,34506833,43036
2468,62564,31282,361380,33401958,43100
2469,64586,32293,372508,35130042,43388
2470,63028,31514,363946,35003625,43132
2471,61464,30732,355351,32731000,43292
2472,63870,31935,368591,33288875,43292
2473,62932,31466,363439,33757667,43388
2474,63274,31637,365327,33788042,43068
2475,63122,31561,364498,33926875,43452
2476,61704,30852,356706,32153667,43292
2477,62900,31450,363291,33533542,43068
2478,61306,30653,354531,32714666,43452
2479,62148,31074,359169,32737750,43324
2480,63236,31618,365160,34848125,43388
2481,63818,31909,368368,33194625,43324
2482,63072,31536,364272,33652875,43164
2483,64002,32001,369394,33209750,43292
2484,64262,32131,370831,34549000,43356
2485,64756,32378,373555,33874250,43452
2486,63572,31786,367050,33532750,43420
2487,62246,31123,359764,33230917,43644
2488,62194,31097,359485,32157500,43516
2489,63268,31634,365399,33283166,42972
2490,63188,31594,364966,33027125,43004
2491,64542,32271,372420,34202166,43292
2492,63686,31843,367719,33402625,43452
2493,63808,31904,368397,34808625,43772
2494,64096,32048,369988,34021250,43836
2495,64866,32433,374230,34538000,43452
2496,64764,32382,373676,34804958,43356
2497,64498,32249,372220,35319792,43548
2498,64426,32213,371831,36436917,43580
2499,61734,30867,357032,33381583,43100
2500,61004,30502,353024,32731375,43356
2501,63264,31632,365461,33440209,43580
2502,63138,31569,364775,33185459,43644
2503,62638,31319,362032,33485292,43708
2504,63310,31655,365735,31507708,43516
2505,61882,30941,357888,28625833,43708
2506,62548,31274,361558,27926084,43868
2507,63242,31621,365382,27684417,43324
2508,64490,32245,372253,27906084,43676
2509,64778,32389,373844,28133666,43676
2510,64416,32208,371860,28594583,43452
2511,63844,31922,368721,27932416,43708
2512,62630,31315,362051,27030458,43516
2513,63560,31780,367173,27326125,43356
2514,63024,31512,364232,27110750,43676
2515,64176,32088,370575,27982959,43516
2516,63368,31684,366138,27543417,43260
2517,65376,32688,377189,28213791,43804
2518,62680,31340,362368,27011833,43388
2519,67258,33629,387554,29497792,43484
2520,64580,32290,372832,28107042,43996
2521,65108,32554,375743,28883917,43516
2522,64566,32283,372769,28672250,43548
2523,63432,31716,366539,28593542,43612
2524,65398,32699,377359,29846042,43484
2525,62502,31251,361438,27840666,43516
2526,62838,31419,363293,28361416,43644
2527,62874,31437,363498,27473875,44060
2528,62732,31366,362724,28392750,43484
2529,64146,32073,370508,28038750,43964
2530,64354,32177,371659,28664167,43612
2531,64648,32324,373283,29388167,43580
2532,64222,32111,370947,27952125,43580
2533,65188,32594,376267,28582541,43708
2534,65202,32601,376351,28691250,43100
2535,65454,32727,377744,29539500,43708
2536,64176,32088,370722,28949333,43356
2537,65694,32847,379078,29401333,43772
2538,63624,31812,367700,28076292,43932
2539,64936,32468,374923,29107292,43772
2540,64640,32320,373302,29991250,43868
2541,66530,33265,383704,29794500,43868
2542,63736,31868,368344,29292000,43996
2543,65336,32668,377151,29002167,43612
2544,66268,33134,382284,30807916,43580
2545,64422,32211,372138,29374625,43772
2546,65620,32810,378734,29152709,43996
2547,65406,32703,377564,29725792,43740
2548,66294,33147,382455,30307666,43484
2549,65200,32600,376445,30363333,43804
2550,65480,32740,377992,30296542,43772
2551,65366,32683,377372,30307292,44092
2552,65162,32581,376257,29322208,44092
2553,64790,32395,374218,29828000,43900
2554,65278,32639,376909,29294750,43676
2555,66682,33341,384638,30813459,43964
2556,64488,32244,372578,28979667,43900
2557,65718,32859,379350,29846250,44284
2558,65482,32741,378059,29610916,43804
2559,64782,32391,374216,29378916,43868
2560,67086,33543,386895,30454666,43676
2561,66466,33233,383492,29357916,46844
2562,65420,32710,377746,29946083,46588
2563,65842,32921,380074,29946667,46460
2564,65806,32903,379883,29791667,46908
2565,65596,32798,378735,29535083,46524
2566,65254,32627,376861,29337875,46492
2567,64026,32013,370114,28938041,46652
2568,66050,33025,381253,30436500,47132
2569,67020,33510,386595,30842000,46620
2570,66360,33180,382972,30793250,46556
2571,66072,33036,381395,29898416,46620
2572,65718,32859,379455,29640875,46748
2573,66332,33166,382839,30862833,46748
2574,65958,32979,380789,30603958,46460
2575,67360,33680,388507,30786834,46556
2576,65884,32942,380396,30426333,46748
2577,66112,33056,381657,30795666,46652
2578,68402,34201,394259,32580250,46332
2579,66306,33153,382738,29858750,46812
2580,67836,33918,391160,30942666,47036
2581,67044,33522,386811,30597333,46364
2582,67184,33592,387588,30569917,46652
2583,66282,33141,382634,30170084,46780
2584,66252,33126,382476,30845875,46780
2585,67910,33955,391602,30629334,46716
2586,67724,33862,390586,30814334,46524
2587,65766,32883,379824,30147292,46556
2588,67176,33588,387586,30409167,46652
2589,67092,33546,387131,30272083,46652
2590,67686,33843,390405,30607458,46748
2591,67894,33947,391556,31167708,46620
2592,67854,33927,391343,30989000,46684
2593,67404,33702,388875,30670125,46780
2594,67738,33869,390719,31693625,46716
2595,67102,33551,387228,30127375,46844
2596,67582,33791,389875,31586416,46844
2597,66722,33361,385152,30827875,46844
2598,68316,34158,393926,32182833,47004
2599,65678,32839,379424,29953292,46652
2600,68972,34486,397548,30919708,46780
2601,67316,33658,388447,30767084,46492
2602,66084,33042,381678,30540041,47260
2603,65156,32578,376581,30049750,47164
2604,65400,32700,377930,49235166,46908
2605,67456,33728,389245,32133458,47260
2606,66616,33308,384632,30967125,46780
2607,66380,33190,383341,30325375,46876
2608,66778,33389,385537,30065583,47068
2609,66204,33102,382387,30310250,46876
2610,67502,33751,389533,30140125,47100
2611,67552,33776,389815,30866791,46972
2612,68208,34104,393430,31497167,46876
2613,67296,33648,388421,31274875,47068
2614,67362,33681,388791,30516125,46716
2615,66974,33487,386664,30647833,46812
2616,66256,33128,382722,30481125,47196
2617,66858,33429,386040,31289875,47260
2618,66384,33192,383440,31077291,46684
2619,67414,33707,389112,31127750,47036
2620,66890,33445,386237,30644000,46972
2621,66252,33126,382735,30688750,46972
2622,66768,33384,385580,30483959,47324
2623,68598,34299,395652,31780542,47260
2624,67492,33746,389576,30704666,47068
2625,68412,34206,394643,31160667,46972
2626,67944,33972,392076,31412041,46812
2627,67244,33622,388233,29932000,46876
2628,67984,33992,392310,31232833,47260
2629,69130,34565,398620,31845583,47292
2630,68644,34322,395954,31442291,47196
2631,69602,34801,401230,31294750,46972
2632,66664,33332,385078,30883875,47292
2633,67822,33911,391454,31195833,47388
2634,69902,34951,402901,31848916,47196
2635,67670,33835,390632,30875875,47004
2636,68174,34087,393411,31012542,46908
2637,67922,33961,392032,31900583,47324
2638,69010,34505,398023,31614666,47772
2639,67944,33972,392167,30958833,47612
2640,67746,33873,391085,30978250,47324
2641,68790,34395,396834,31075167,47292
2642,68642,34321,396027,31403375,46812
2643,68558,34279,395572,31208792,47388
2644,70152,35076,404346,32483667,47260
2645,68884,34442,397379,31531250,47196
2646,70466,35233,406087,32012458,47196
2647,69208,34604,399175,32067167,47036
2648,69310,34655,399743,32137917,47388
2649,68686,34343,396318,30982750,47644
2650,70092,35046,404058,32087500,47100
2651,71116,35558,409697,32269584,47516
2652,68696,34348,396394,31825458,47452
2653,68970,34485,397908,31204416,47100
2654,67788,33894,391414,31072125,47164
2655,71256,35628,410495,32786166,47644
2656,70192,35096,404650,32178542,47260
2657,70414,35207,405878,31700500,47068
2658,69206,34603,399241,31994792,47260
2659,68878,34439,397444,32132042,47804
2660,70130,35065,404337,32412458,47676
2661,70750,35375,407754,32436250,47484
2662,70678,35339,407365,32980500,47868
2663,70384,35192,405755,32877167,47708
2664,68372,34186,394696,31417584,47260
2665,71284,35642,410719,32308500,47292
2666,68978,34489,398043,31634709,47484
2667,70696,35348,407499,32593792,47580
2668,70340,35170,405548,33666667,47164
2669,71030,35515,409350,32424833,47580
2670,70486,35243,406365,32109625,47548
2671,68966,34483,398012,31642333,47196
2672,68608,34304,396050,31303417,47516
2673,70830,35415,408278,32550750,47612
2674,70438,35219,406129,32240542,47452
2675,71930,35965,414342,33154917,47164
2676,71464,35732,411786,32252417,47324
2677,70576,35288,406909,32586041,47452
2678,71140,35570,410018,32364541,47740
2679,70344,35172,405647,32570334,47580
2680,69022,34511,398383,32296209,48028
2681,68636,34318,396267,32032792,47836
2682,69712,34856,402192,32412334,47132
2683,69518,34759,401132,31973875,47356
2684,72300,36150,416440,32785916,47932
2685,70070,35035,404182,32817500,47580
2686,69094,34547,398821,31633583,47676
2687,70846,35423,408464,32375083,47356
2688,72346,36173,416721,32939333,47676
2689,72246,36123,416178,33467209,47548
2690,71172,35586,410278,32422875,47516
2691,71326,35663,411132,33088625,48188
2692,70400,35200,406046,32337584,47644
2693,71680,35840,413093,32483209,47580
2694,71430,35715,411725,32342250,47932
2695,72386,36193,416990,34179833,47292
2696,71966,35983,414687,33799542,47740
2697,72120,36060,415541,33233125,47740
2698,72320,36160,416648,33105334,47548
2699,71654,35827,412992,32795875,47836
2700,72550,36275,417927,32832500,47964
2701,71538,35769,412368,32914625,47932
2702,71042,35521,409647,33139250,47452
2703,72358,36179,416892,33820584,47772
2704,72122,36061,415601,36078459,47708
2705,71944,35972,414629,38343750,47964
2706,70066,35033,404307,38373667,47868
2707,72044,36022,415193,39350750,47772
2708,70742,35371,408039,39390958,48092
2709,70870,35435,408750,38944417,47676
2710,69908,34954,403466,38483291,47772
2711,71436,35718,411877,40206125,47996
2712,72138,36069,415745,40042416,48092
2713,70412,35206,406259,37489709,47868
2714,71420,35710,411810,39025709,47772
2715,72898,36449,419946,39653250,47964
2716,72338,36169,416873,40297709,47740
2717,72836,36418,419619,40444917,47996
2718,71400,35700,411728,38694125,48412
2719,70324,35162,405817,39533625,47804
2720,71578,35789,412721,38875542,47708
2721,72688,36344,418833,39498500,47612
2722,69710,34855,402461,37989166,48156
2723,73650,36825,424138,40405750,47868
2724,72176,36088,416038,38276083,47996
2725,70706,35353,407960,39122791,47900
2726,70014,35007,404161,38977083,48156
2727,73546,36773,423594,40433042,48284
2728,72038,36019,415307,39498375,48092
2729,70148,35074,404919,38108916,48156
2730,70780,35390,408402,60112458,48252
2731,70778,35389,408398,37213500,48188
2732,71892,35946,414532,39983417,48156
2733,72950,36475,420358,38852500,48252
2734,73086,36543,421113,39360333,47996
2735,71688,35844,413431,38990500,47964
2736,71364,35682,411656,38365375,47708
2737,72660,36330,418791,39909916,48060
2738,72028,36014,415322,38723292,48188
2739,72586,36293,418398,39749958,48092
2740,72284,36142,416744,40213125,47964
2741,72226,36113,416432,39278125,48476
2742,73196,36598,421774,39800833,48380
2743,73794,36897,425070,39302208,47996
2744,72994,36497,420677,38333208,48252
2745,72218,36109,416416,38287542,47996
2746,72326,36163,417017,38655333,48060
2747,73288,36644,422315,39358209,48252
2748,73298,36649,422377,38884959,48060
2749,73812,36906,425211,39444292,47868
2750,71384,35692,411864,38540458,47836
2751,74680,37340,429999,40067333,47868
2752,72996,36498,420744,38972667,48252
2753,72592,36296,418529,39949500,48252
2754,72578,36289,418459,40274375,48060
2755,74244,37122,427629,39867417,48540
2756,74010,37005,426349,40063875,48156
2757,72394,36197,417468,39772000,48348
2758,73114,36557,421435,39276750,48476
2759,73150,36575,421640,39769458,48156
2760,72850,36425,419997,38764625,48540
2761,72118,36059,415978,39413208,48380
2762,73870,36935,425621,39586459,48348
2763,73672,36836,424539,39351750,48572
2764,74154,37077,427197,39702375,48540
2765,75038,37519,432066,39879833,48348
2766,73972,36986,426210,40259666,48316
2767,73480,36740,423511,39506375,48284
2768,73292,36646,422484,40065500,48348
2769,75198,37599,432974,39921750,48188
2770,74130,37065,427107,39866875,48220
2771,74678,37339,430128,40786375,48412
2772,74806,37403,430839,40135292,48156
2773,75022,37511,432034,40249458,48252
2774,74956,37478,431678,41649500,48636
2775,74450,37225,428902,39262417,48732
2776,74690,37345,430229,40471250,48604
2777,75198,37599,433030,40864250,48284
2778,75490,37745,434643,40361916,47964
2779,75892,37946,436861,40253959,48668
2780,75604,37802,435284,40496167,48796
2781,74864,37432,431221,40214708,48412
2782,74684,37342,430238,41307084,47900
2783,73312,36656,422699,39886083,48604
2784,75660,37830,435620,42342708,48476
2785,75328,37664,433801,40458709,48700
2786,75656,37828,435612,40995834,48444
2787,74726,37363,430504,40297792,48444
2788,73070,36535,421403,39703459,48700
2789,74488,37244,429209,40978166,48540
2790,74020,37010,426642,39661375,48476
2791,74490,37245,429234,39993542,48636
2792,75270,37635,433531,40125875,48476
2793,75020,37510,432163,39871333,48316
2794,75228,37614,433314,40437459,48188
2795,74558,37279,429636,40813708,48732
2796,75024,37512,432206,39838083,48732
2797,73556,36778,424139,39213417,48284
2798,75540,37770,435058,39870416,48476
2799,77574,38787,446252,42070250,49020
2800,75390,37695,434247,41651209,48604
2801,76506,38253,440392,40726333,48540
2802,74236,37118,427914,40196417,48540
2803,75348,37674,434037,40069542,48572
2804,75672,37836,435826,40217125,48508
2805,75424,37712,434469,41527375,48412
2806,75828,37914,436698,41407083,48636
2807,76240,38120,438971,39797250,48476
2808,79082,39541,454609,42301583,48764
2809,74550,37275,429690,39873917,49052
2810,75034,37517,432359,41043667,48668
2811,73608,36804,424523,39989334,48636
2812,76226,38113,438929,40412167,48764
2813,75152,37576,433029,39328375,48860
2814,74834,37417,431287,39812459,48764
2815,73482,36741,423858,39527666,48764
2816,75518,37759,435063,41073042,48956
2817,75454,37727,434718,40181708,48860
2818,76580,38290,440918,41903583,48988
2819,76728,38364,441739,41023583,48796
2820,77990,38995,448687,42640333,48732
2821,74748,37374,430863,39774250,49020
2822,75854,37927,436953,40686500,48860
2823,74774,37387,431020,40423541,48860
2824,74190,37095,427815,39292791,48668
2825,76782,38391,442078,40470000,49084
2826,74584,37292,429996,39913375,48604
2827,74814,37407,431268,38958417,48956
2828,75166,37583,433211,40583416,48732
2829,74606,37303,430138,40244417,49084
2830,75366,37683,434325,40680292,48988
2831,76016,38008,437907,39825333,48604
2832,77598,38799,446615,40727917,48892
2833,75114,37557,432960,40378833,48860
2834,75946,37973,437543,40068000,48956
2835,74808,37404,431291,40245667,48604
2836,77032,38516,443530,40722833,48796
2837,76600,38300,441161,41564625,48764
2838,76254,38127,439265,43481125,49052
2839,75334,37667,434212,40910834,49084
2840,78260,39130,450312,40719416,49276
2841,78162,39081,449780,40956667,48892
2842,76164,38082,438798,40804292,49180
2843,77564,38782,446505,41263875,48860
2844,75356,37678,434368,40067583,48828
2845,78012,39006,448983,41191292,49084
2846,76678,38339,441653,40692167,48764
2847,75054,37527,432728,40687833,48860
2848,77350,38675,445363,40674417,49276
2849,76886,38443,442818,40164292,48956
2850,78692,39346,452758,41418583,49084
2851,76670,38335,441644,40972416,49148
2852,74302,37151,428627,38929000,49436
2853,76836,38418,442571,41681500,49052
2854,78130,39065,449695,40659958,49244
2855,77302,38651,445148,41616541,49244
2856,77784,38892,447806,41048042,48988
2857,76578,38289,441180,40023958,49084
2858,80058,40029,460327,42512417,48764
2859,77944,38972,448707,41212583,48988
2860,77822,38911,448043,40625917,48860
2861,78400,39200,451229,41797750,49084
2862,77228,38614,444790,41468709,49148
2863,77114,38557,444170,41080708,49436
2864,78842,39421,453681,43299958,49148
2865,78886,39443,453930,43617625,49244
2866,78840,39420,453684,41520500,49148
2867,77996,38998,449049,42223875,49372
2868,77638,38819,447087,41165708,49084
2869,78874,39437,453892,41259833,48988
2870,77686,38843,447365,41949833,49340
2871,78302,39151,450760,41418875,49372
2872,79466,39733,457169,43357334,49340
2873,79292,39646,456219,41373458,49148
2874,77122,38561,444291,40883250,49116
2875,77832,38916,448203,41004250,49084
2876,77952,38976,448870,40538166,49340
2877,76720,38360,442101,41162208,49500
2878,77392,38696,445804,41282416,49148
2879,78514,39257,451982,41462583,49372
2880,77904,38952,448634,40798667,49340
2881,78298,39149,450808,42285292,49244
2882,80636,40318,463674,43720417,49052
2883,79416,39708,456971,42316708,49340
2884,78606,39303,452523,42290958,49468
2885,78710,39355,453102,42686167,52156
2886,79880,39940,459544,41721333,52092
2887,79238,39619,456020,43047958,52092
2888,78644,39322,452760,41892166,52348
2889,79242,39621,456056,43153125,52284
2890,77926,38963,448825,40977792,52060
2891,77640,38820,447259,41479417,52476
2892,77770,38885,447981,40656834,52604
2893,78012,39006,449319,40982083,52668
2894,80302,40151,461921,43405791,52316
2895,77768,38884,447991,42114125,52252
2896,79638,39819,458283,42827875,52540
2897,79296,39648,456409,41944041,52540
2898,78720,39360,453248,40963083,52636
2899,80722,40361,464266,42491625,52124
2900,81226,40613,467045,42068041,52636
2901,79136,39568,455557,41056667,52540
2902,79710,39855,458721,41958542,52156
2903,81012,40506,465889,42815458,52284
2904,79426,39713,457173,43450750,52092
2905,79444,39722,457279,41778084,52796
2906,80198,40099,461433,41421542,52060
2907,79766,39883,459064,39258167,52540
2908,79274,39637,456365,37964500,52636
2909,80066,40033,460728,38809458,52668
2910,79392,39696,457028,37965584,52828
2911,78164,39082,450281,37487792,52444
2912,82072,41036,471782,39541875,52924
2913,80602,40301,463704,40070667,52412
2914,81000,40500,465900,41067417,52668
2915,78658,39329,453026,38943125,52668
2916,78654,39327,453011,38515375,52668
2917,78740,39370,453491,38516959,52732
2918,80102,40051,460989,62457084,52572
2919,78798,39399,453824,38373667,52316
2920,79590,39795,458187,38373416,52572
2921,79162,39581,455840,39078709,52572
2922,79738,39869,459015,40661167,52988
2923,81254,40627,467360,40930542,52828
2924,81240,40620,467290,42906041,52924
2925,81102,40551,466538,41956292,52508
2926,78410,39205,451739,41824917,52604
2927,80626,40313,463934,43358459,52860
2928,79438,39719,457407,42806625,52796
2929,80066,40033,460868,43055542,52572
2930,80520,40260,463372,42597958,52604
2931,78416,39208,451807,38815833,52860
2932,79610,39805,458381,36447417,52860
2933,78244,39122,450875,34576917,52700
2934,79972,39986,460386,35371292,52668
2935,80670,40335,464232,67758083,52924
2936,79232,39616,456330,34101750,52604
2937,78364,39182,451563,35035709,52988
2938,80432,40216,462944,35884875,53212
2939,80068,40034,460949,36485375,52412
2940,81844,40922,470724,36033083,52764
2941,78866,39433,454352,34529083,52796
2942,80090,40045,461091,35820292,52860
2943,79942,39971,460284,36219792,52764
2944,79600,39800,458410,38715625,52700
2945,79602,39801,458428,37565250,52796
2946,81276,40638,467642,39317875,52892
2947,79742,39871,459212,38748666,52860
2948,81202,40601,467249,39302167,53148
2949,80958,40479,465914,38944125,52668
2950,82130,41065,472367,39181625,53180
2951,81920,40960,471219,40263667,52572
2952,81720,40860,470126,39184583,52796
2953,78676,39338,453391,37701209,52924
2954,80264,40132,462132,39342917,52764
2955,81168,40584,467111,39852541,52988
2956,80950,40475,465919,39252792,52796
2957,81368,40684,468225,40102542,52956
2958,81128,40564,466912,39314583,53404
2959,83370,41685,479250,40277875,52764
2960,82036,41018,471920,40516750,52796
2961,81948,40974,471443,39298334,52892
2962,80288,40144,462320,38319000,52988
2963,81764,40882,470445,40129042,52860
2964,82424,41212,474082,39180459,52668
2965,83060,41530,477587,39979708,53020
2966,80820,40410,465274,39620083,52956
2967,81862,40931,471012,39731875,53020
2968,82920,41460,476838,39372542,52988
2969,84528,42264,485689,40580542,53084
2970,82652,41326,475378,40119000,52956
2971,83410,41705,479554,39936166,52700
2972,82552,41276,474842,40150167,52860
2973,82860,41430,476543,40776666,53436
2974,82260,41130,473250,39499500,53084
2975,82620,41310,475237,40438584,52828
2976,80928,40464,465938,40049750,52956
2977,85014,42507,488418,41330834,52892
2978,83342,41671,479229,39330500,53180
2979,82152,41076,472691,40488833,53084
2980,82386,41193,473985,40633208,52668
2981,82806,41403,476302,39823625,53180
2982,81162,40581,467267,38889000,53084
2983,83918,41959,482432,39895584,53084
2984,82156,41078,472748,39711917,52988
2985,82610,41305,475252,40110417,53084
2986,83860,41930,482134,40794167,53372
2987,84754,42377,487058,41085292,53372
2988,82352,41176,473854,40064000,52476
2989,84232,42116,484201,40958750,53084
2990,82546,41273,474935,39595500,53340
2991,84338,42169,484798,40004125,53148
2992,84010,42005,483001,40185917,53148
2993,83482,41741,480104,40135917,52956
2994,84026,42013,483103,39906459,53372
2995,83662,41831,481108,40836542,53148
2996,82908,41454,476968,39919709,53532
2997,82194,41097,473048,39876291,53244
2998,84766,42383,487201,41066916,53276
2999,82204,41102,473117,39186500,53404
3000,84578,42289,486181,40286333,53564
3001,82390,41195,474154,39560625,53468
3002,82610,41305,475371,39338417,53340
3003,84576,42288,486191,41263667,53724
3004,84004,42002,483052,40928416,53212
3005,84540,42270,486007,40462667,53276
3006,85214,42607,489721,41109917,53116
3007,84296,42148,484679,41214875,53116
3008,82390,41195,474203,41318291,53436
3009,83024,41512,477697,40338917,53628
3010,84358,42179,485041,41183792,53340
3011,84866,42433,487842,40715833,53244
3012,84736,42368,487134,40199583,53660
3013,84184,42092,484105,41558958,53500
3014,84606,42303,486433,40424042,53372
3015,86750,43375,498232,41784959,53436
3016,83712,41856,481530,40803333,53468
3017,85756,42878,492779,41396875,53628
3018,83490,41745,480323,40099583,53084
3019,85854,42927,493332,41112000,53244
3020,85176,42588,489610,40931458,53244
3021,83016,41508,477737,39493916,53244
3022,84686,42343,486929,40625291,53276
3023,85516,42758,491501,40958458,53180
3024,86528,43264,497074,41443583,53340
3025,81064,40532,467029,38653875,53596
3026,84206,42103,484317,40738583,53276
3027,84940,42470,488361,41017000,53596
3028,82742,41371,476279,39923834,54140
3029,83200,41600,478805,40368083,53916
3030,84230,42115,484477,40565792,54044
3031,84156,42078,484077,39964250,53404
3032,84100,42050,483776,40787042,53212
3033,82702,41351,476094,39521334,53820
3034,84430,42215,485605,40623459,53532
3035,83502,41751,480508,40684917,53884
3036,85100,42550,489304,41213542,53308
3037,84388,42194,485395,40185500,53308
3038,84780,42390,487558,41011666,53660
3039,84830,42415,487840,41056542,53596
3040,83938,41969,482941,40466917,53500
3041,84668,42334,486963,41820709,53564
3042,84814,42407,487773,41797709,54012
3043,82680,41340,476043,39373500,53660
3044,83954,41977,483057,40400083,53692
3045,83768,41884,482041,40565333,53980
3046,83970,41985,483159,40710083,53564
3047,85280,42640,490371,41416625,53692
3048,86920,43460,499398,41370458,53564
3049,85490,42745,491540,41323375,53660
3050,82256,41128,473760,39938125,53660
3051,87008,43504,499903,41197708,53756
3052,83972,41986,483212,40280666,53852
3053,84410,42205,485628,40772875,53372
3054,86114,43057,495007,43134167,53948
3055,86356,43178,496345,41771583,53692
3056,85550,42775,491919,41673792,53788
3057,83228,41614,479155,40666250,53692
3058,84300,42150,485058,40813625,53276
3059,86622,43311,497836,42834542,53756
3060,87560,43780,503002,42645541,53468
3061,85446,42723,491382,41229916,53180
3062,85552,42776,491972,44638834,53532
3063,84936,42468,488591,44588334,54044
3064,86072,43036,494846,46556708,53660
3065,86778,43389,498736,47382709,53948
3066,85434,42717,491351,46549833,53788
3067,85468,42734,491545,46468292,53692
3068,86324,43162,496260,46587584,54012
3069,88138,44069,506244,47956000,54076
3070,84936,42468,488640,46512959,53500
3071,86914,43457,499526,47919209,53884
3072,87774,43887,504263,47561042,53788
3073,87552,43776,503049,46191500,53788
3074,86260,43130,495950,46716208,53692
3075,87284,43642,501589,46969000,54076
3076,87658,43829,503653,46736000,53948
3077,84996,42498,489019,45558375,54140
3078,87048,43524,500312,46013125,53564
3079,86852,43426,499241,47572916,53884
3080,87092,43546,500568,45680125,54172
3081,85630,42815,492534,45976792,54236
3082,85208,42604,490220,45098667,54140
3083,86248,43124,495947,47405667,53852
3084,85322,42661,490861,47197042,53852
3085,86332,43166,496423,46295292,53948
3086,86166,43083,495517,46127834,54172
3087,86656,43328,498219,46249625,54396
3088,84994,42497,489085,44998542,54140
3089,88980,44490,511015,47341375,54172
3090,87354,43677,502079,46964875,53724
3091,87756,43878,504297,46324167,53756
3092,88216,44108,506834,46941375,54076
3093,88148,44074,506467,46388208,53660
3094,86434,43217,497047,46035375,53948
3095,87172,43586,501113,46500834,54524
3096,86194,43097,495741,45374917,53756
3097,89158,44579,512050,47946333,54236
3098,88052,44026,505974,46604125,54140
3099,86052,43026,494981,46005667,54236
3100,90194,45097,517769,48178625,53884
3101,88994,44497,511176,46586500,54396
3102,87970,43985,505551,46951417,53948
3103,86198,43099,495812,45785334,53948
3104,87508,43754,503024,46902292,54268
3105,89232,44616,512513,47132208,54044
3106,87690,43845,504039,46726708,54140
3107,89984,44992,516663,48567708,54140
3108,86360,43180,496738,45436375,54172
3109,89180,44590,512255,46535709,54332
3110,89900,44950,516222,48578167,53884
3111,87522,43761,503150,45928375,53980
3112,88662,44331,509427,48582000,53980
3113,89464,44732,513845,48100167,54460
3114,88334,44167,507637,47716375,54300
3115,87988,43994,505741,46545083,54460
3116,88606,44303,509147,47746209,53980
3117,90366,45183,518834,47816625,54236
3118,89068,44534,511702,47209041,53852
3119,89752,44876,515471,47517542,54524
3120,89256,44628,512750,46924500,53884
3121,90392,45196,519005,47623084,54588
3122,89888,44944,516240,47378750,54364
3123,87320,43660,502123,46339083,54140
3124,88792,44396,510226,46749375,54364
3125,89146,44573,512180,46501042,54332
3126,89000,44500,511384,46973875,54652
3127,88552,44276,508927,47282875,54268
3128,88000,44000,505898,45709667,54588
3129,88732,44366,509931,47045375,54652
3130,88530,44265,508827,46899125,54332
3131,90844,45422,521561,47875834,54396
3132,88236,44118,507224,46254209,54812
3133,91130,45565,523148,48992500,54300
3134,90858,45429,521659,48273417,54620
3135,90660,45330,520577,47091209,54364
3136,88584,44292,509166,46905375,54012
3137,88444,44222,508403,45943750,54332
3138,87944,43972,505660,47034875,54812
3139,87174,43587,501432,45820625,54332
3140,88514,44257,508809,46505292,54460
3141,88560,44280,509069,46573417,54364
3142,87282,43641,502047,46373584,54908
3143,87346,43673,502406,46830458,54300
3144,89944,44972,516702,46767291,54364
3145,87538,43769,503476,46492166,54428
3146,88532,44266,508950,46922125,54236
3147,88048,44024,506295,46103583,54268
3148,89392,44696,513694,47589792,54524
3149,89078,44539,511974,46885750,54364
3150,89732,44866,515578,47393208,54940
3151,88196,44098,507137,47720625,54748
3152,89556,44778,514624,48804334,54588
3153,89208,44604,512717,46664583,54524
3154,86246,43123,496433,45699167,54460
3155,90772,45386,521333,47266583,54236
3156,88578,44289,509273,46649417,54556
3157,88760,44380,510281,46145250,54588
3158,89150,44575,512433,46398417,55196
3159,88654,44327,509712,47189000,54396
3160,90390,45195,519267,46842458,54396
3161,88498,44249,508868,47258750,54108
3162,89326,44663,513429,47469958,55132
3163,89240,44620,512963,47016916,54748
3164,89746,44873,515753,47248833,54876
3165,89724,44862,515639,47710833,54748
3166,88326,44163,507957,46836000,54620
3167,91848,45924,527335,49282625,54588
3168,92870,46435,532963,48774042,54940
